subject_id	specimen	abbreviation	full_name	parent	type_of_match	existing_cl_id	rank	cl_id	cl_label	score	hint_bonus	matched	contradictions	gaps	disqualified	note	candidate_sources	lexical_evidence	resolution_evidence
SOULCAP:SC000004		NK1	Natural Killer Cell 1	CTNK	SO and TF		2	CL:0002338	CD56-positive, CD161-positive immature natural killer cell, human	23	3	CD14- (1 of 3 alt.), CD34-, CD3-, CD19-, CD56+		CD45+, CD127-, CD16+, CD57-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD123-	no		"[""marker_axioms""]"	null	"[{""sense"": ""negative"", ""pr"": ""PR:000001002"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD19"", ""tokens"": [""CD19""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001002"", ""tokens"": [""CD19""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001003"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001003"", ""tokens"": [""CD34""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001020"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD3"", ""tokens"": [""CD3""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001020"", ""tokens"": [""CD3""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001289"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD20"", ""tokens"": [""CD20""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001289"", ""tokens"": [""CD20""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001889"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD14"", ""tokens"": [""CD14""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001889"", ""tokens"": [""CD14""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001024"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001024"", ""tokens"": [""CD56""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001381"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD122"", ""tokens"": [""CD122""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001874"", ""asserted"": ""True"", ""paths"": []}, {""sense"": ""positive"", ""pr"": ""PR:000002065"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD117"", ""tokens"": [""CD117""]}, {""via"": ""pro_id"", ""pr"": ""PR:000002065"", ""tokens"": [""CD117""]}]}]"
SOULCAP:SC000004		NK1	Natural Killer Cell 1	CTNK	SO and TF		3	CL:0001073	CD34-negative, CD56-positive, CD117-positive innate lymphoid cell, human	17	1	CD34-, CD3-, CD19-, CD56+		CD14-/CD33-/CD64- (no axiom on any alt.), CD45+, CD127-, CD16+, CD57-, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD123-	no		"[""marker_axioms""]"	null	"[{""sense"": ""negative"", ""pr"": ""PR:000001002"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD19"", ""tokens"": [""CD19""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001002"", ""tokens"": [""CD19""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001003"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001003"", ""tokens"": [""CD34""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001020"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD3"", ""tokens"": [""CD3""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001020"", ""tokens"": [""CD3""]}]}, {""sense"": ""negative"", ""pr"": ""PR:P28906"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001024"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001024"", ""tokens"": [""CD56""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000002065"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD117"", ""tokens"": [""CD117""]}, {""via"": ""pro_id"", ""pr"": ""PR:000002065"", ""tokens"": [""CD117""]}]}, {""sense"": ""positive"", ""pr"": ""PR:P10721"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD117"", ""tokens"": [""CD117""]}]}, {""sense"": ""positive"", ""pr"": ""PR:P13591"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}]}]"
SOULCAP:SC000005		NK3	Natural Killer Cell 3	CTNK	TF ONLY		1	CL:0000939	CD16-positive, CD56-dim natural killer cell, human	23	3	CD14- (1 of 3 alt.), CD3-, CD19-, CD56+ (dim), CD16+		CD34-, CD45+, CD127-, CD57+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD123-	no		"[""marker_axioms""]"	null	"[{""sense"": ""low"", ""pr"": ""PR:000001024"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001024"", ""tokens"": [""CD56""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001002"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD19"", ""tokens"": [""CD19""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001002"", ""tokens"": [""CD19""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001020"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD3"", ""tokens"": [""CD3""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001020"", ""tokens"": [""CD3""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001289"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD20"", ""tokens"": [""CD20""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001289"", ""tokens"": [""CD20""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001889"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD14"", ""tokens"": [""CD14""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001889"", ""tokens"": [""CD14""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000002015"", ""asserted"": ""True"", ""paths"": []}, {""sense"": ""positive"", ""pr"": ""PR:000001483"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD16"", ""tokens"": [""CD16""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001483"", ""tokens"": [""CD16""]}]}]"
SOULCAP:SC000005		NK3	Natural Killer Cell 3	CTNK	TF ONLY		2	CL:0002338	CD56-positive, CD161-positive immature natural killer cell, human	23	3	CD14- (1 of 3 alt.), CD34-, CD3-, CD19-, CD56+		CD45+, CD127-, CD16+, CD57+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD123-	no		"[""marker_axioms""]"	null	"[{""sense"": ""negative"", ""pr"": ""PR:000001002"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD19"", ""tokens"": [""CD19""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001002"", ""tokens"": [""CD19""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001003"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001003"", ""tokens"": [""CD34""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001020"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD3"", ""tokens"": [""CD3""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001020"", ""tokens"": [""CD3""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001289"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD20"", ""tokens"": [""CD20""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001289"", ""tokens"": [""CD20""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001889"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD14"", ""tokens"": [""CD14""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001889"", ""tokens"": [""CD14""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001024"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001024"", ""tokens"": [""CD56""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001381"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD122"", ""tokens"": [""CD122""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001874"", ""asserted"": ""True"", ""paths"": []}, {""sense"": ""positive"", ""pr"": ""PR:000002065"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD117"", ""tokens"": [""CD117""]}, {""via"": ""pro_id"", ""pr"": ""PR:000002065"", ""tokens"": [""CD117""]}]}]"
SOULCAP:SC000005		NK3	Natural Killer Cell 3	CTNK	TF ONLY		3	CL:0001073	CD34-negative, CD56-positive, CD117-positive innate lymphoid cell, human	17	1	CD34-, CD3-, CD19-, CD56+		CD14-/CD33-/CD64- (no axiom on any alt.), CD45+, CD127-, CD16+, CD57+, HLA-DR:not:positive/CD11C:not:high (no axiom on any alt.), CD15-/CD66B- (no axiom on any alt.), CD123-	no		"[""marker_axioms""]"	null	"[{""sense"": ""negative"", ""pr"": ""PR:000001002"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD19"", ""tokens"": [""CD19""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001002"", ""tokens"": [""CD19""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001003"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001003"", ""tokens"": [""CD34""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001020"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD3"", ""tokens"": [""CD3""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001020"", ""tokens"": [""CD3""]}]}, {""sense"": ""negative"", ""pr"": ""PR:P28906"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001024"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001024"", ""tokens"": [""CD56""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000002065"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD117"", ""tokens"": [""CD117""]}, {""via"": ""pro_id"", ""pr"": ""PR:000002065"", ""tokens"": [""CD117""]}]}, {""sense"": ""positive"", ""pr"": ""PR:P10721"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD117"", ""tokens"": [""CD117""]}]}, {""sense"": ""positive"", ""pr"": ""PR:P13591"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}]}]"
SOULCAP:SC000006		ILCp	Innate Lymphoid Cell Progenitor		Surface Only (SO)		1	CL:0001073	CD34-negative, CD56-positive, CD117-positive innate lymphoid cell, human	15	3	CD3-, CD56+, CD117+		CD45+, CD127+, CD294-	no		"[""marker_axioms""]"	null	"[{""sense"": ""negative"", ""pr"": ""PR:000001002"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD19"", ""tokens"": [""CD19""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001002"", ""tokens"": [""CD19""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001003"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001003"", ""tokens"": [""CD34""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001020"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD3"", ""tokens"": [""CD3""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001020"", ""tokens"": [""CD3""]}]}, {""sense"": ""negative"", ""pr"": ""PR:P28906"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001024"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001024"", ""tokens"": [""CD56""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000002065"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD117"", ""tokens"": [""CD117""]}, {""via"": ""pro_id"", ""pr"": ""PR:000002065"", ""tokens"": [""CD117""]}]}, {""sense"": ""positive"", ""pr"": ""PR:P10721"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD117"", ""tokens"": [""CD117""]}]}, {""sense"": ""positive"", ""pr"": ""PR:P13591"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}]}]"
SOULCAP:SC000006		ILCp	Innate Lymphoid Cell Progenitor		Surface Only (SO)		2	CL:0001076	NKp46-positive innate lymphoid cell, human	15	3	CD3-, CD56+, CD117+		CD45+, CD127+, CD294-	no		"[""marker_axioms""]"	null	"[{""sense"": ""negative"", ""pr"": ""PR:000001002"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD19"", ""tokens"": [""CD19""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001002"", ""tokens"": [""CD19""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001020"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD3"", ""tokens"": [""CD3""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001020"", ""tokens"": [""CD3""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001003"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001003"", ""tokens"": [""CD34""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001024"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001024"", ""tokens"": [""CD56""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001893"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD335"", ""tokens"": [""CD335""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000002065"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD117"", ""tokens"": [""CD117""]}, {""via"": ""pro_id"", ""pr"": ""PR:000002065"", ""tokens"": [""CD117""]}]}, {""sense"": ""positive"", ""pr"": ""PR:O76036"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD335"", ""tokens"": [""CD335""]}]}, {""sense"": ""positive"", ""pr"": ""PR:P10721"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD117"", ""tokens"": [""CD117""]}]}, {""sense"": ""positive"", ""pr"": ""PR:P13591"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}]}, {""sense"": ""positive"", ""pr"": ""PR:P28906"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}]}]"
SOULCAP:SC000006		ILCp	Innate Lymphoid Cell Progenitor		Surface Only (SO)		3	CL:0001074	CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human	14	2	CD3-, CD56+, CD117+		CD45+, CD127+, CD294-	no		"[""marker_axioms""]"	null	"[{""sense"": ""negative"", ""pr"": ""PR:000001002"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD19"", ""tokens"": [""CD19""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001002"", ""tokens"": [""CD19""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001020"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD3"", ""tokens"": [""CD3""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001020"", ""tokens"": [""CD3""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001003"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001003"", ""tokens"": [""CD34""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001024"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001024"", ""tokens"": [""CD56""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000002065"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD117"", ""tokens"": [""CD117""]}, {""via"": ""pro_id"", ""pr"": ""PR:000002065"", ""tokens"": [""CD117""]}]}, {""sense"": ""positive"", ""pr"": ""PR:P10721"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD117"", ""tokens"": [""CD117""]}]}, {""sense"": ""positive"", ""pr"": ""PR:P13591"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}]}, {""sense"": ""positive"", ""pr"": ""PR:P28906"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}]}]"
SOULCAP:SC000007		ILC	Innate Lymphoid Cell		Surface Only (SO)		1	CL:0000989	CD11c-low plasmacytoid dendritic cell	23	1	CD34-, CD3-, CD19-, CD45+, CD3-, CD11C:not:high (dim) (1 of 2 alt.)		CD14-/CD33-/CD64- (no axiom on any alt.), CD127+, CD15-/CD66B- (no axiom on any alt.), CD123-	no		"[""marker_axioms""]"	null	"[{""sense"": ""low"", ""pr"": ""PR:000001013"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD11"", ""tokens"": [""CD11""]}, {""via"": ""exact_alias"", ""source_token"": ""CD11C"", ""tokens"": [""CD11C""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001013"", ""tokens"": [""CD11C""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001002"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD19"", ""tokens"": [""CD19""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001002"", ""tokens"": [""CD19""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001003"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001003"", ""tokens"": [""CD34""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001012"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD11"", ""tokens"": [""CD11""]}, {""via"": ""exact_alias"", ""source_token"": ""CD11B"", ""tokens"": [""CD11B""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001020"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD3"", ""tokens"": [""CD3""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001020"", ""tokens"": [""CD3""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001024"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001024"", ""tokens"": [""CD56""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001289"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD20"", ""tokens"": [""CD20""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001289"", ""tokens"": [""CD20""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001006"", ""asserted"": ""False"", ""paths"": [{""via"": ""pro_id"", ""pr"": ""PR:000001006"", ""tokens"": [""CD45""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001014"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD45RABC"", ""tokens"": [""CD45RABC""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000002978"", ""asserted"": ""True"", ""paths"": []}]"
SOULCAP:SC000007		ILC	Innate Lymphoid Cell		Surface Only (SO)		2	CL:0000992	immature CD11c-low plasmacytoid dendritic cell	23	1	CD34-, CD3-, CD19-, CD45+, CD3-, CD11C:not:high (dim) (1 of 2 alt.)		CD14-/CD33-/CD64- (no axiom on any alt.), CD127+, CD15-/CD66B- (no axiom on any alt.), CD123-	no		"[""marker_axioms""]"	null	"[{""sense"": ""low"", ""pr"": ""PR:000001013"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD11"", ""tokens"": [""CD11""]}, {""via"": ""exact_alias"", ""source_token"": ""CD11C"", ""tokens"": [""CD11C""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001013"", ""tokens"": [""CD11C""]}]}, {""sense"": ""low"", ""pr"": ""PR:000001412"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD86"", ""tokens"": [""CD86""]}]}, {""sense"": ""low"", ""pr"": ""PR:000001438"", ""asserted"": ""True"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD80"", ""tokens"": [""CD80""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001002"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD19"", ""tokens"": [""CD19""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001002"", ""tokens"": [""CD19""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001003"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD34"", ""tokens"": [""CD34""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001003"", ""tokens"": [""CD34""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001012"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD11"", ""tokens"": [""CD11""]}, {""via"": ""exact_alias"", ""source_token"": ""CD11B"", ""tokens"": [""CD11B""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001020"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD3"", ""tokens"": [""CD3""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""exact_alias"", ""source_token"": ""CD3E"", ""tokens"": [""CD3E""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001020"", ""tokens"": [""CD3""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001024"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD56"", ""tokens"": [""CD56""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001024"", ""tokens"": [""CD56""]}]}, {""sense"": ""negative"", ""pr"": ""PR:000001289"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD20"", ""tokens"": [""CD20""]}, {""via"": ""pro_id"", ""pr"": ""PR:000001289"", ""tokens"": [""CD20""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001006"", ""asserted"": ""False"", ""paths"": [{""via"": ""pro_id"", ""pr"": ""PR:000001006"", ""tokens"": [""CD45""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000001014"", ""asserted"": ""False"", ""paths"": [{""via"": ""exact_alias"", ""source_token"": ""CD45RABC"", ""tokens"": [""CD45RABC""]}]}, {""sense"": ""positive"", ""pr"": ""PR:000002978"", ""asserted"": ""False"", ""paths"": []}]"
